Name,Location,Year,Kilometers_Driven,Owner_Type,Engine,Power,Seats,Price_Lakhs,Mileage_kmpl,Mileage_kmkg,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Current_Age,Price_Per_Year
Maruti Ciaz VDI SHVS,Hyderabad,2016,62287,First,1248.0,88.5,5.0,7.9,28.09,13.0,False,False,True,9,0.8777777777777778
Hyundai i20 Asta 1.4 CRDi,Coimbatore,2015,46162,First,1396.0,88.73,5.0,6.98,22.54,13.0,False,False,True,10,0.6980000000000001
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9200,First,1591.0,121.3,5.0,5.75,17.01,13.0,False,True,True,11,0.5227272727272727
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,First,1199.0,73.9,5.0,2.65,22.07,13.0,False,False,True,13,0.20384615384615384
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,First,1199.0,73.9,5.0,2.49,22.07,13.0,False,False,True,14,0.17785714285714288
Maruti SX4 Vxi BSIII,Pune,2007,68553,Second,1586.0,104.68,5.0,1.5,15.0,13.0,False,True,True,18,0.08333333333333333
Honda Mobilio RS Option i DTEC,Kochi,2016,67376,First,1498.0,98.6,7.0,6.5,24.5,13.0,False,False,True,9,0.7222222222222222
Renault Duster 110PS Diesel RxZ Plus,Hyderabad,2013,42000,First,1461.0,108.45,5.0,8.0,19.64,13.0,False,False,True,12,0.6666666666666666
Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,First,2755.0,174.5,7.0,30.85,12.9,13.0,False,False,False,6,5.141666666666667
Volvo XC60 D4 SUMMUM,Kochi,2014,93144,First,1984.0,181.0,5.0,17.15,14.7,13.0,False,False,False,11,1.5590909090909089
Maruti Celerio VXI AT,Hyderabad,2014,24300,First,998.0,67.04,5.0,4.55,23.1,13.0,False,True,False,11,0.41363636363636364
Maruti Ciaz ZDi Plus,Hyderabad,2015,47883,Second,1248.0,88.5,5.0,7.4,26.21,13.0,False,False,True,10,0.74
Audi Q5 2008-2012 2.0 TDI,Kochi,2013,12467,First,1968.0,167.6,5.0,25.64,12.8,13.0,False,False,False,12,2.1366666666666667
BMW X1 sDrive 20d Sportline,Kolkata,2013,56683,Second,1995.0,184.0,5.0,13.5,17.05,13.0,False,False,False,12,1.125
Ford Figo Petrol ZXI,Bangalore,2013,38000,First,1196.0,70.0,5.0,3.55,15.6,13.0,False,True,True,12,0.29583333333333334
Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,First,1582.0,126.2,5.0,15.0,22.7,13.0,False,False,True,7,2.142857142857143
Hyundai Verna 1.6 i ABS,Pune,2007,80000,Second,1599.0,103.2,5.0,1.95,13.9,13.0,False,True,True,18,0.10833333333333334
Honda Civic 2006-2010 1.8 S MT,Pune,2006,125000,Second,1799.0,130.0,5.0,2.3,13.5,13.0,False,True,True,19,0.12105263157894736
Toyota Fortuner 4x4 MT,Chennai,2013,123000,Second,2982.0,168.5,7.0,15.0,12.55,13.0,False,False,True,12,1.25
Hyundai i10 Sportz,Chennai,2012,70000,First,1197.0,78.9,5.0,3.15,20.36,13.0,False,True,True,13,0.2423076923076923
Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,First,1461.0,84.8,5.0,5.0,21.64,13.0,False,False,True,13,0.38461538461538464
BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2013,40714,Second,1995.0,190.0,5.0,24.75,18.12,13.0,False,False,False,12,2.0625
Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,Second,1991.0,123.7,5.0,2.6,16.52,13.0,False,False,True,17,0.15294117647058825
Hyundai i10 Asta,Ahmedabad,2011,86000,First,1197.0,78.9,5.0,3.75,20.36,13.0,False,True,True,14,0.26785714285714285
Skoda Laura Ambiente,Ahmedabad,2009,60002,Second,1896.0,106.0,5.0,4.85,17.5,13.0,False,False,True,16,0.303125
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,First,2148.0,170.0,5.0,27.0,10.0,13.0,False,False,False,12,2.25
Honda Amaze SX i-DTEC,Kolkata,2014,84677,First,1498.0,98.6,5.0,3.0,25.8,13.0,False,False,True,11,0.2727272727272727
BMW X1 xDrive 20d xLine,Delhi,2017,23000,First,1995.0,190.0,5.0,28.75,20.68,13.0,False,False,False,8,3.59375
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2016,81424,First,2494.0,100.6,8.0,14.49,12.99,13.0,False,False,True,9,1.61
Porsche Panamera 2010 2013 Diesel,Delhi,2013,36400,First,4806.0,394.3,4.0,72.0,7.5,13.0,False,False,False,12,6.0
Nissan Sunny XV D,Chennai,2012,70000,Second,1461.0,84.8,5.0,4.0,22.71,13.0,False,False,True,13,0.3076923076923077
Maruti Swift Dzire LDI,Delhi,2015,40000,Second,1248.0,74.0,5.0,4.5,26.59,13.0,False,False,True,10,0.45
Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,First,1197.0,81.8,5.0,6.25,21.5,13.0,False,True,False,6,1.0416666666666667
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2015,65320,Second,1968.0,138.03,5.0,11.5,16.96,13.0,False,False,False,10,1.15
Honda Accord 2.4 Inspire M/T,Pune,2009,79000,Third,2354.0,180.0,5.0,3.1,9.8,13.0,False,True,True,16,0.19375
Honda City i VTEC V,Mumbai,2018,5000,First,1497.0,117.3,5.0,10.11,17.8,13.0,False,True,True,7,1.4442857142857142
Hyundai Verna 1.6 SX VTVT,Coimbatore,2019,6028,First,1591.0,121.3,5.0,11.54,17.01,13.0,False,True,True,6,1.9233333333333331
Maruti Wagon R LX BSII,Delhi,2006,86000,Second,998.0,67.1,5.0,1.0,18.9,13.0,False,True,True,19,0.05263157894736842
Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,Second,1248.0,74.0,5.0,2.5,23.4,13.0,False,False,True,12,0.20833333333333334
Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,2011,59967,First,1984.0,208.0,5.0,18.0,9.74,13.0,False,True,False,14,1.2857142857142858
Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,First,1364.0,67.04,5.0,6.85,23.59,13.0,False,False,True,7,0.9785714285714285
Hyundai i10 Era 1.1 iTech SE,Kochi,2012,65727,First,1086.0,68.05,5.0,2.97,19.81,13.0,False,True,True,13,0.22846153846153847
Hyundai Verna 1.6 VTVT,Pune,2013,70000,First,1591.0,121.3,5.0,4.75,17.01,13.0,False,True,True,12,0.3958333333333333
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,39861,First,1498.0,88.8,5.0,7.38,20.14,13.0,False,False,True,7,1.0542857142857143
BMW 5 Series 520d Sport Line,Delhi,2017,16485,First,1995.0,187.74,5.0,42.75,22.48,13.0,False,False,False,8,5.34375
Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,Second,1396.0,90.0,5.0,3.65,23.0,13.0,False,False,True,15,0.24333333333333332
Hyundai Grand i10 Asta Option AT,Kochi,2017,17489,First,1197.0,82.0,5.0,5.99,18.9,13.0,False,True,False,8,0.74875
Toyota Fortuner 4x2 4 Speed AT,Pune,2012,125000,First,2982.0,169.0,7.0,13.5,11.5,13.0,False,False,False,13,1.0384615384615385
Maruti Baleno Zeta Automatic,Chennai,2016,35129,First,1197.0,83.1,5.0,7.0,21.4,13.0,False,True,False,9,0.7777777777777778
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,2016,22982,First,1591.0,121.3,5.0,10.95,13.0,13.0,False,True,False,9,1.2166666666666666
Hyundai i10 Sportz,Pune,2013,54500,Third,1197.0,78.9,5.0,2.95,20.36,13.0,False,True,True,12,0.24583333333333335
Tata Tigor XE Diesel,Ahmedabad,2017,16235,First,1047.0,69.0,5.0,5.5,24.7,13.0,False,False,True,8,0.6875
Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,First,1798.0,177.46,5.0,17.08,14.67,13.0,False,True,False,8,2.135
Maruti Swift Dzire VDI,Hyderabad,2015,59572,First,1248.0,74.0,5.0,6.85,26.59,13.0,False,False,True,10,0.6849999999999999
Honda CR-V 2.0 AT,Jaipur,2014,112827,First,1997.0,141.1,5.0,10.5,13.1,13.0,False,True,False,11,0.9545454545454546
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2010,118000,First,2494.0,102.0,8.0,8.75,12.8,13.0,False,False,True,15,0.5833333333333334
Honda City 1.5 V MT,Kolkata,2010,60000,First,1497.0,118.0,5.0,2.7,17.0,13.0,False,True,True,15,0.18000000000000002
Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,First,1591.0,121.3,5.0,4.25,17.0,13.0,False,True,False,13,0.3269230769230769
Toyota Etios 1.4 VXD,Pune,2018,3000,First,1364.0,67.04,5.0,7.9,23.59,13.0,False,False,True,7,1.1285714285714286
Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000,Second,1798.0,157.75,5.0,4.5,13.7,13.0,False,True,False,14,0.32142857142857145
Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,First,1461.0,84.8,5.0,4.0,21.64,13.0,False,False,True,13,0.3076923076923077
Honda City 1.5 V MT Exclusive,Delhi,2012,42000,First,1497.0,118.0,5.0,4.75,17.0,13.0,False,True,True,13,0.36538461538461536
Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,First,1396.0,88.76,5.0,7.65,22.54,13.0,False,False,True,7,1.092857142857143
Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176,Second,1599.0,104.0,5.0,3.47,17.4,13.0,False,True,True,12,0.2891666666666667
Honda Amaze S i-Vtech,Kochi,2016,39854,First,1198.0,86.7,5.0,5.64,18.0,13.0,False,True,True,9,0.6266666666666666
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,24000,First,1198.0,73.9,5.0,2.95,16.47,13.0,False,True,True,12,0.24583333333333335
Maruti Swift VDI,Jaipur,2016,55000,First,1248.0,74.0,5.0,5.65,22.9,13.0,False,False,True,9,0.6277777777777778
Ford Endeavour 3.0L 4X4 AT,Kochi,2012,45840,First,2953.0,153.86,7.0,8.41,11.4,13.0,False,False,False,13,0.6469230769230769
Maruti Baleno LXI,Pune,2006,155000,Third,1590.0,94.0,5.0,0.85,15.4,13.0,False,True,True,19,0.04473684210526316
Maruti Wagon R LX,Pune,2003,125000,Second,998.0,67.1,5.0,0.8,18.9,13.0,False,True,True,22,0.03636363636363637
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,First,1498.0,88.0,5.0,5.65,20.14,13.0,False,False,True,11,0.5136363636363637
Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000,First,1591.0,121.3,5.0,4.5,17.1,13.0,False,True,True,12,0.375
Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,First,1248.0,88.5,5.0,6.9,28.09,13.0,False,False,True,10,0.6900000000000001
Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,First,1461.0,84.8,5.0,4.0,21.64,13.0,False,False,True,12,0.3333333333333333
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,2015,33000,First,1598.0,103.52,5.0,5.6,15.0,13.0,False,True,True,10,0.5599999999999999
Maruti Eeco 7 Seater Standard,Delhi,2016,126000,First,1196.0,73.0,7.0,2.2,15.1,13.0,False,True,True,9,0.24444444444444446
Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,First,1598.0,103.5,5.0,4.0,15.0,13.0,False,True,True,12,0.3333333333333333
Toyota Fortuner 4x4 MT,Jaipur,2014,122000,Second,2982.0,168.5,7.0,16.0,12.55,13.0,False,False,True,11,1.4545454545454546
Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000,First,1582.0,126.2,5.0,12.6,19.67,13.0,False,False,True,9,1.4
Hyundai i20 Magna Optional 1.2,Kochi,2014,42315,First,1197.0,82.9,5.0,4.79,18.5,13.0,False,True,True,11,0.4354545454545455
Honda City i DTEC V,Kochi,2016,84580,First,1498.0,98.6,5.0,6.83,26.0,13.0,False,False,True,9,0.758888888888889
Maruti 800 Std,Jaipur,2002,75000,First,796.0,37.0,4.0,0.51,16.1,13.0,False,True,True,23,0.022173913043478263
Ford Ikon 1.3 Flair,Pune,2006,85000,Second,1299.0,70.0,5.0,0.69,13.8,13.0,False,True,True,19,0.03631578947368421
Maruti Swift Dzire LXI,Delhi,2015,24296,First,1197.0,83.14,5.0,4.65,20.85,13.0,False,True,True,10,0.465
Honda City 1.5 V MT Sunroof,Kolkata,2014,40000,First,1497.0,116.3,5.0,6.49,16.8,13.0,False,True,True,11,0.59
Hyundai Verna CRDi,Chennai,2009,64514,First,1493.0,110.0,5.0,2.9,16.8,13.0,False,False,True,16,0.18125
Hyundai Verna 1.6 SX VTVT,Delhi,2016,35000,First,1591.0,121.3,5.0,7.4,17.01,13.0,False,True,True,9,0.8222222222222223
Renault KWID RXT,Bangalore,2016,41000,Second,799.0,53.3,5.0,3.25,25.17,13.0,False,True,True,9,0.3611111111111111
Maruti Wagon R LXI,Ahmedabad,2008,60123,Second,998.0,67.1,5.0,1.95,18.9,13.0,False,True,True,17,0.11470588235294117
Hyundai Grand i10 Sportz,Jaipur,2015,53000,Second,1197.0,82.0,5.0,4.0,18.9,13.0,False,True,True,10,0.4
Hyundai i20 1.2 Asta,Delhi,2017,9000,First,1197.0,81.83,5.0,6.85,18.6,13.0,False,True,True,8,0.85625
Honda Amaze S i-Vtech,Coimbatore,2015,53497,First,1198.0,86.7,5.0,5.45,18.0,13.0,False,True,True,10,0.545
Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,First,1399.0,68.0,5.0,1.99,17.8,13.0,False,False,True,18,0.11055555555555556
Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,First,1582.0,126.32,5.0,8.99,19.08,13.0,False,False,False,11,0.8172727272727273
Toyota Etios VD SP,Kolkata,2014,45155,First,1364.0,67.04,5.0,6.5,23.59,13.0,False,False,True,11,0.5909090909090909
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,20026,First,1199.0,88.7,5.0,9.27,19.0,13.0,False,True,False,7,1.3242857142857143
Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000,First,1582.0,126.2,5.0,6.99,23.9,13.0,False,False,True,10,0.6990000000000001
Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,2019,15976,First,2143.0,136.0,5.0,36.76,17.9,13.0,False,False,False,6,6.126666666666666
Skoda Octavia Elegance 1.8 TSI AT,Kochi,2017,30523,First,1798.0,177.5,5.0,17.08,14.7,13.0,False,True,False,8,2.135
Chevrolet Beat Diesel LS,Kolkata,2013,26300,First,936.0,57.6,5.0,2.8,25.44,13.0,False,False,True,12,0.2333333333333333
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,First,1199.0,73.9,5.0,2.49,22.07,13.0,False,False,True,14,0.17785714285714288
Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,First,1248.0,88.5,5.0,8.85,23.65,13.0,False,False,True,9,0.9833333333333333
Honda City V MT,Ahmedabad,2011,46000,First,1497.0,116.3,5.0,4.15,16.8,13.0,False,True,True,14,0.29642857142857143
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,First,1498.0,108.5,5.0,10.0,20.64,13.0,False,False,True,8,1.25
Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,First,1197.0,81.86,5.0,4.75,18.9,13.0,False,True,True,8,0.59375
Renault KWID AMT RXL,Jaipur,2017,33000,First,999.0,67.0,5.0,3.2,24.04,13.0,False,True,False,8,0.4
Maruti Alto 800 LXI,Kochi,2017,27718,First,796.0,47.3,5.0,3.28,22.74,13.0,False,True,True,8,0.41
Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000,First,1499.0,110.0,5.0,7.5,15.8,13.0,False,True,True,12,0.625
Maruti Baleno Zeta,Coimbatore,2018,33150,First,1197.0,83.1,5.0,7.39,21.4,13.0,False,True,True,7,1.0557142857142856
Maruti Ritz VDi,Pune,2013,77000,First,1248.0,73.94,5.0,3.65,23.2,13.0,False,False,True,12,0.30416666666666664
Mercedes-Benz E-Class 280 CDI,Chennai,2007,70000,First,2987.0,198.5,5.0,11.0,11.0,13.0,False,False,False,18,0.6111111111111112
Maruti Ritz VDi,Kolkata,2012,97000,First,1248.0,73.94,5.0,3.0,23.2,13.0,False,False,True,13,0.23076923076923078
Chevrolet Beat Diesel LT,Chennai,2012,75300,Second,936.0,57.6,5.0,2.25,25.44,13.0,False,False,True,13,0.17307692307692307
Maruti SX4 Vxi BSIV,Kochi,2010,69918,First,1586.0,103.3,5.0,2.83,15.5,13.0,False,True,True,15,0.18866666666666668
Maruti Omni 5 Seater BSIV,Coimbatore,2019,4721,First,796.0,35.0,5.0,4.11,14.0,13.0,False,True,True,6,0.685
Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163,First,2477.0,178.0,7.0,14.7,13.5,13.0,False,False,True,11,1.3363636363636362
Mercedes-Benz S Class 2005 2013 S 300 L,Pune,2013,80000,First,2987.0,210.0,5.0,25.0,13.0,13.0,False,True,False,12,2.0833333333333335
Chevrolet Beat Diesel LS,Bangalore,2015,66000,First,936.0,56.3,5.0,2.35,25.44,13.0,False,False,True,10,0.23500000000000001
Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,2017,36154,Second,1498.0,99.0,5.0,6.41,25.83,13.0,False,False,True,8,0.80125
Honda City i-VTEC VX,Ahmedabad,2012,34000,First,1497.0,117.3,5.0,5.75,17.4,13.0,False,True,True,13,0.4423076923076923
Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,2016,60000,Second,2143.0,136.0,5.0,17.55,17.9,13.0,False,False,False,9,1.9500000000000002
Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,First,1396.0,88.7,5.0,10.25,21.38,13.0,False,False,True,10,1.025
Ford Fiesta Classic 1.4 Duratorq CLXI,Kochi,2012,79985,First,1399.0,67.0,5.0,3.16,17.8,13.0,False,False,True,13,0.24307692307692308
Audi A4 2.0 TDI,Bangalore,2014,37600,Second,1968.0,147.51,5.0,22.5,16.55,13.0,False,False,False,11,2.0454545454545454
Hyundai i10 Magna 1.1,Kochi,2015,31965,First,1086.0,68.05,5.0,3.55,19.81,13.0,False,True,True,10,0.355
BMW 3 Series 320i Sedan,Kochi,2010,70749,First,1995.0,154.0,5.0,9.86,12.05,13.0,False,True,False,15,0.6573333333333333
BMW 7 Series 730Ld,Chennai,2013,38000,First,2993.0,258.0,5.0,45.0,16.46,13.0,False,False,False,12,3.75
Hyundai Verna 1.6 SX VTVT,Kochi,2017,41534,First,1591.0,121.3,5.0,7.99,17.01,13.0,False,True,True,8,0.99875
Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,2017,54455,First,1498.0,108.495,5.0,6.5,22.0,13.0,False,False,False,8,0.8125
Chevrolet Aveo 1.4 LS,Kolkata,2007,42000,First,1399.0,92.7,5.0,0.75,14.49,13.0,False,True,True,18,0.041666666666666664
Chevrolet Cruze LTZ,Coimbatore,2018,52073,Second,1991.0,147.9,5.0,9.87,18.3,13.0,False,False,True,7,1.41
Hyundai i20 1.4 Sportz,Kochi,2018,40175,Second,1396.0,88.73,5.0,6.36,22.54,13.0,False,False,True,7,0.9085714285714286
Honda BRV i-VTEC V CVT,Mumbai,2017,16503,First,1497.0,117.3,7.0,9.5,16.0,13.0,False,True,False,8,1.1875
Hyundai Xcent 1.2 Kappa SX,Kochi,2017,15029,First,1197.0,82.0,5.0,6.05,19.1,13.0,False,True,True,8,0.75625
Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,First,1120.0,70.0,5.0,5.5,24.0,13.0,False,False,True,10,0.55
Maruti Alto LXi,Kolkata,2007,18700,Second,796.0,46.3,5.0,1.25,19.7,13.0,False,True,True,18,0.06944444444444445
Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585,First,2494.0,100.6,7.0,11.99,12.99,13.0,False,False,True,10,1.199
Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,Second,1197.0,78.9,5.0,2.5,16.95,13.0,False,True,False,15,0.16666666666666666
Honda City i-VTEC CVT V,Kochi,2019,22321,First,1497.0,117.3,5.0,11.66,18.0,13.0,False,True,False,6,1.9433333333333334
Maruti Zen LX,Jaipur,1998,95150,Third,993.0,60.0,5.0,0.53,17.3,13.0,False,True,True,27,0.019629629629629632
Maruti Wagon R LXI BS IV,Kolkata,2015,36428,First,998.0,67.04,5.0,3.1,20.51,13.0,False,True,True,10,0.31
Ford Figo Diesel Titanium,Hyderabad,2012,73500,Second,1399.0,68.0,5.0,2.6,20.0,13.0,False,False,True,13,0.2
Honda Amaze S i-Vtech,Kochi,2015,47234,First,1198.0,86.7,5.0,5.09,18.0,13.0,False,True,True,10,0.509
Hyundai Accent GLE,Hyderabad,2008,62364,First,1495.0,94.0,5.0,2.3,13.2,13.0,False,True,True,17,0.13529411764705881
Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,First,1582.0,126.32,5.0,6.0,22.32,13.0,False,False,True,13,0.46153846153846156
Maruti Swift ZDi,Ahmedabad,2013,58653,First,1248.0,74.0,5.0,4.4,25.2,13.0,False,False,True,12,0.3666666666666667
Mercedes-Benz B Class B180,Delhi,2013,30000,Second,1595.0,120.7,5.0,11.0,14.8,13.0,False,True,False,12,0.9166666666666666
Chevrolet Cruze LTZ,Coimbatore,2014,64042,First,1998.0,163.7,5.0,5.7,17.3,13.0,False,False,True,11,0.5181818181818182
Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,First,1968.0,138.1,5.0,6.95,20.0,13.0,False,False,False,12,0.5791666666666667
Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000,First,2179.0,120.0,8.0,7.9,12.05,13.0,False,False,True,11,0.7181818181818183
BMW X1 xDrive 20d xLine,Kochi,2018,30733,First,1995.0,190.0,5.0,29.3,20.68,13.0,False,False,False,7,4.185714285714286
Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600,First,3498.0,272.0,5.0,10.24,10.93,13.0,False,True,False,16,0.64
Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473,Second,1798.0,157.75,5.0,5.35,13.7,13.0,False,True,False,15,0.35666666666666663
Honda Brio VX AT,Mumbai,2014,39000,Second,1198.0,86.8,5.0,3.49,16.5,13.0,False,True,False,11,0.3172727272727273
Hyundai i10 Magna 1.2,Hyderabad,2009,84045,First,1197.0,78.9,5.0,2.85,20.36,13.0,False,True,True,16,0.178125
Honda City i VTEC SV,Mumbai,2014,57004,First,1497.0,117.3,5.0,5.35,17.4,13.0,False,True,True,11,0.48636363636363633
Ford Figo Petrol ZXI,Coimbatore,2012,75464,First,1196.0,70.0,5.0,3.62,15.6,13.0,False,True,True,13,0.2784615384615385
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000,First,2494.0,102.0,7.0,6.25,12.8,13.0,False,False,True,19,0.32894736842105265
Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,Second,1461.0,64.1,5.0,3.19,21.0,13.0,False,False,True,13,0.24538461538461537
Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,First,1198.0,82.0,6.0,5.5,18.15,13.0,False,True,True,7,0.7857142857142857
Hyundai i20 Sportz Option 1.2,Kochi,2019,12800,First,1197.0,81.83,5.0,7.67,18.6,13.0,False,True,True,6,1.2783333333333333
Tata New Safari EX 4x2,Jaipur,2011,80000,First,2092.0,127.0,7.0,5.5,12.0,13.0,False,True,True,14,0.39285714285714285
Maruti Swift Dzire VDi,Hyderabad,2014,76126,First,1248.0,73.9,5.0,6.6,19.3,13.0,False,False,True,11,0.6
BMW X5 xDrive 30d M Sport,Chennai,2017,21000,Second,2993.0,258.0,5.0,55.0,15.97,13.0,False,False,False,8,6.875
Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,First,1968.0,174.33,5.0,21.0,17.68,13.0,False,False,False,12,1.75
Maruti Baleno Delta 1.2,Jaipur,2017,27000,First,1197.0,83.1,5.0,4.5,21.4,13.0,False,True,True,8,0.5625
Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,First,2199.0,194.3,7.0,20.67,13.01,13.0,False,False,False,9,2.296666666666667
Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,First,1998.0,163.7,5.0,6.5,14.39,13.0,False,False,False,12,0.5416666666666666
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467,First,2143.0,204.0,5.0,37.98,15.0,13.0,False,False,False,7,5.425714285714285
Hyundai Santro Xing GLS,Mumbai,2009,42000,First,1086.0,62.1,5.0,1.45,17.92,13.0,False,True,True,16,0.090625
Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,First,1248.0,88.5,5.0,7.9,28.09,13.0,False,False,True,10,0.79
Honda City i-VTEC V,Kochi,2018,11732,First,1497.0,117.3,5.0,10.07,17.4,13.0,False,True,True,7,1.4385714285714286
Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,First,1461.0,83.8,5.0,6.5,20.45,13.0,False,False,True,9,0.7222222222222222
BMW 3 Series 320d Prestige,Hyderabad,2015,30000,First,1995.0,184.0,5.0,22.0,18.88,13.0,False,False,False,10,2.2
Honda City i DTEC V,Hyderabad,2016,53000,First,1498.0,98.6,5.0,9.75,26.0,13.0,False,False,True,9,1.0833333333333333
Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,First,1461.0,83.8,5.0,6.0,20.45,13.0,False,False,True,11,0.5454545454545454
Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,First,1120.0,70.0,5.0,3.99,24.0,13.0,False,False,True,11,0.36272727272727273
Toyota Fortuner 4x2 AT,Delhi,2015,92000,First,2982.0,168.5,7.0,19.75,12.55,13.0,False,False,False,10,1.975
Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,First,2393.0,147.8,7.0,16.95,13.68,13.0,False,False,True,8,2.11875
Maruti Baleno Zeta 1.2,Chennai,2017,43917,First,1197.0,83.1,5.0,6.8,21.4,13.0,False,True,True,8,0.85
Hyundai i10 Sportz 1.1L,Pune,2013,84000,First,1086.0,68.05,5.0,2.95,19.81,13.0,False,True,True,12,0.24583333333333335
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,First,2967.0,241.4,7.0,42.83,12.07,13.0,False,False,False,10,4.2829999999999995
Volvo S60 D4 Momentum,Hyderabad,2014,51000,First,1969.0,190.0,5.0,21.5,27.03,13.0,False,False,False,11,1.9545454545454546
Honda City i VTEC V,Jaipur,2015,24398,First,1497.0,117.3,5.0,7.9,17.8,13.0,False,True,True,10,0.79
Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,Second,998.0,67.1,5.0,2.3,20.92,13.0,False,True,True,14,0.16428571428571428
Honda Brio 1.2 S Option MT,Delhi,2012,40315,First,1198.0,86.8,5.0,2.75,18.5,13.0,False,True,True,13,0.21153846153846154
Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000,First,2179.0,120.0,8.0,6.71,12.05,13.0,False,False,True,14,0.47928571428571426
Renault Duster 110PS Diesel RxL AMT,Kochi,2017,58151,First,1461.0,108.45,5.0,9.6,19.6,13.0,False,False,False,8,1.2
Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,First,1582.0,126.2,5.0,12.81,19.67,13.0,False,False,True,8,1.60125
Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,First,1199.0,84.0,5.0,6.94,23.84,13.0,False,True,True,6,1.1566666666666667
